id,price,baths,rooms,sqm,description,location,size_raw,url,title,description_source,scraped_at
1533255,29700000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1533255/,5 Marla House for Sale,enriched,2026-08-18T04:59:26+0500
1533250,19500000,4,4,105,"5 Marla structure for sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1533250/,5 Marla structure for sale,enriched,2026-08-18T04:59:31+0500
1533196,59000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Town Phase 4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, dining room, drawing room.",Bahria Town Phase 4,10 marla,https://www.graana.com/property/listing-1533196/,10 Marla House for Sale,enriched,2026-08-18T04:59:36+0500
1533194,53000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Town Phase 4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, dining room, drawing room.",Bahria Town Phase 4,10 marla,https://www.graana.com/property/listing-1533194/,10 Marla House for Sale,enriched,2026-08-18T04:59:40+0500
1533190,58000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Town Phase 4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, dining room, drawing room.",Bahria Town Phase 4,10 marla,https://www.graana.com/property/listing-1533190/,10 Marla House for Sale,enriched,2026-08-18T04:59:45+0500
1533161,27000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1533161/,5 Marla House for Sale,enriched,2026-08-18T04:59:49+0500
1533150,26500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Multi Gardens, B-17, Block-F, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, drawing room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.","Multi Gardens, B-17, Block-F",5 marla,https://www.graana.com/property/listing-1533150/,5 Marla House for Sale,enriched,2026-08-18T04:59:55+0500
1533147,19000000,3,3,105,"5 Marla House for Sale, 3 bedrooms, 3 bathrooms, located in Multi Gardens, B-17, Block-F, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, drawing room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.","Multi Gardens, B-17, Block-F",5 marla,https://www.graana.com/property/listing-1533147/,5 Marla House for Sale,enriched,2026-08-18T05:00:08+0500
1533141,45000000,4,4,209,"10 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in B-17, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, store room, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",B-17,10 marla,https://www.graana.com/property/listing-1533141/,10 Marla House for Sale,enriched,2026-08-18T05:00:12+0500
1533135,85000000,6,6,418,"1 Kanal House for Sale, 6 bedrooms, 6 bathrooms, located in B-17, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, store room, dining room, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",B-17,1 kanal,https://www.graana.com/property/listing-1533135/,1 Kanal House for Sale,enriched,2026-08-18T05:00:17+0500
1532862,65500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1532862/,10 Marla House for Sale,enriched,2026-08-18T05:00:21+0500
1532598,38000000,5,4,105,"5 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in I-14/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",I-14/4,5 marla,https://www.graana.com/property/listing-1532598/,5 Marla House for Sale,enriched,2026-08-18T05:00:26+0500
1532558,24500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1532558/,10 Marla House for Sale,enriched,2026-08-18T05:00:31+0500
1532549,27500000,4,4,167,"8 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bhara Kahu, Islamabad Condition: Excellent - in a good shape & well maintained.",Bhara Kahu,8 marla,https://www.graana.com/property/listing-1532549/,8 Marla House for Sale,enriched,2026-08-18T05:00:36+0500
1532395,18500000,4,4,105,"Electricity, Gass two meters",Chatta Bakhtawar,5 marla,https://www.graana.com/property/listing-1532395/,5 Marla House for Sale,graana,2026-08-18T05:00:40+0500
1532385,52500000,5,5,209,"🏡 Top City-1, Islamabad 📏 10 Marla 🏠 Brand New House For Sale Available 🛏 5 Bedrooms 🚿 6 Bathrooms 🍽 2 Kitchens 📺 2 TV Lounges 🛋 2 Drawing Rooms 📚 1 Study Room 🚗 Car Garage 📐 Front: 70 Feet (Double Road) 🛣 Back: 40 Feet Road 🌿 Front & Back Open ✨ Modern Design & Quality Construction 🏡 Ideal for Family Living 📍 Prime Location 📞 Contact: 0303-4282958",TopCity-1 ,10 marla,https://www.graana.com/property/listing-1532385/,10 Marla House for Sale,graana,2026-08-18T05:00:47+0500
1532348,67000000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1532348/,12 Marla House for Sale,enriched,2026-08-18T05:01:00+0500
1532346,62500000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1532346/,12 Marla House for Sale,enriched,2026-08-18T05:01:04+0500
1532344,60000000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1532344/,12 Marla House for Sale,enriched,2026-08-18T05:01:09+0500
1532341,72500000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1532341/,12 Marla House for Sale,enriched,2026-08-18T05:01:13+0500
1532340,28500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1532340/,5 Marla House for Sale,enriched,2026-08-18T05:01:18+0500
1532336,64500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1532336/,10 Marla House for Sale,enriched,2026-08-18T05:01:23+0500
1532200,33500000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1532200/,7 Marla House for Sale,enriched,2026-08-18T05:01:28+0500
1532198,32500000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1532198/,7 Marla House for Sale,enriched,2026-08-18T05:01:32+0500
1532197,30000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1532197/,7 Marla House for Sale,enriched,2026-08-18T05:01:36+0500
1532195,58700000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1532195/,10 Marla House for Sale,enriched,2026-08-18T05:01:40+0500
1532167,27500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1532167/,5 Marla House for Sale,enriched,2026-08-18T05:01:53+0500
1531955,31000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1531955/,5 Marla House for Sale,enriched,2026-08-18T05:01:58+0500
1531954,66500000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1531954/,10 Marla House for Sale,enriched,2026-08-18T05:02:03+0500
1531932,19500000,4,4,167,"8 Marla structure for sale , 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,8 marla,https://www.graana.com/property/listing-1531932/,8 Marla structure for sale ,enriched,2026-08-18T05:02:08+0500
1531922,29500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1531922/,5 Marla House for Sale,enriched,2026-08-18T05:02:13+0500
1531882,19500000,2,2,105,"5 Marla House for Sale, 2 bedrooms, 2 bathrooms, located in Bani Gala, Islamabad Condition: Brand new.",Bani Gala,5 marla,https://www.graana.com/property/listing-1531882/,5 Marla House for Sale,enriched,2026-08-18T05:02:18+0500
1531816,45000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bani Gala, Islamabad Condition: Excellent - in a good shape & well maintained.",Bani Gala,10 marla,https://www.graana.com/property/listing-1531816/,10 Marla House for Sale,enriched,2026-08-18T05:02:22+0500
1531815,23000000,5,5,105,All Facilities AvailableNear to UniversityNear to CommercialMain Double RoadSt 50 ft wide,I-14,5 marla,https://www.graana.com/property/listing-1531815/,5 Marla house for sale,graana,2026-08-18T05:02:26+0500
1531814,65000000,8,6,418,"1 Kanal House for Sale, 6 bedrooms, 8 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,1 kanal,https://www.graana.com/property/listing-1531814/,1 Kanal House for Sale,enriched,2026-08-18T05:02:31+0500
1531813,53000000,8,6,418,"1 Kanal House for Sale, 6 bedrooms, 8 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,1 kanal,https://www.graana.com/property/listing-1531813/,1 Kanal House for Sale,enriched,2026-08-18T05:02:39+0500
1531811,28000000,4,4,125,"6 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,6 marla,https://www.graana.com/property/listing-1531811/,6 Marla House for Sale,enriched,2026-08-18T05:02:44+0500
1531801,26500000,5,5,125,Brand New house for sale in sector i14 Islamabad Contact us 03339094877,I-14,6 marla,https://www.graana.com/property/listing-1531801/,6 Marla house for sale,graana,2026-08-18T05:02:48+0500
1531796,85000000,8,6,418,1 Kanal Newly Constructed House In Pwd Islamabad,PWD,1 kanal,https://www.graana.com/property/listing-1531796/,1 Kanal House for Sale,graana,2026-08-18T05:02:52+0500
1531793,220000000,7,6,427,"511 Yd² House for Sale, 6 bedrooms, 7 bathrooms, located in F-10/1, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, 2 TV lounges, store room, study room, 2 dining rooms, drawing room, laundry room, servant quarter, lawn. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",F-10/1,511 sqyd,https://www.graana.com/property/listing-1531793/,511 Yd² House for Sale,enriched,2026-08-18T05:02:57+0500
1531787,16500000,2,2,105,"5 Marla House for Sale, 2 bedrooms, 2 bathrooms, located in Bani Gala, Islamabad Condition: Excellent - in a good shape & well maintained.",Bani Gala,5 marla,https://www.graana.com/property/listing-1531787/,5 Marla House for Sale,enriched,2026-08-18T05:03:02+0500
1531785,27000000,6,5,125,location is easily accessible All facilities Available,I-14,6 marla,https://www.graana.com/property/listing-1531785/,6 Marla house for sale,graana,2026-08-18T05:03:06+0500
1531782,85000000,8,6,418,1 Kanal Newly Constructed House In Pwd Islamabad,PWD,1 kanal,https://www.graana.com/property/listing-1531782/,1 Kanal House for Sale,graana,2026-08-18T05:03:11+0500
1531778,70000000,8,6,251,12 Marla Newly Constructed House In Pwd Islamabad,PWD,12 marla,https://www.graana.com/property/listing-1531778/,12 Marla House for Sale,graana,2026-08-18T05:03:16+0500
1531607,99500000,7,6,209,"10 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in G-13/3, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/3,10 marla,https://www.graana.com/property/listing-1531607/,10 Marla House for Sale,enriched,2026-08-18T05:03:20+0500
1531603,99000000,7,6,209,"10 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in G-13/2, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/2,10 marla,https://www.graana.com/property/listing-1531603/,10 Marla House for Sale,enriched,2026-08-18T05:03:31+0500
